Index, Buffer Level, Bitrate, Playback Timestamp, QoE, Bandwidth, Latency, Resolution
153,122.023,4953,118.224798,-2092.407011289364,2000000,58,"1280x720"
154,118.039,4953,122.143175,-2085.6609551738584,1500000,200,"1280x720"
155,121.773,4953,122.460275,-2079.0014061207607,1500000,200,"1280x720"
156,118.055,4953,126.031403,-2072.426710762698,1500000,200,"1280x720"
157,121.523,4953,126.694534,-2065.9352575989683,1500000,200,"1280x720"
158,118.07,4953,130.132897,-2059.525475678688,1500000,200,"1280x720"
159,121.805,4953,130.435811,-2053.1958333333337,1500000,200,"1280x720"
160,118.617,4953,133.632563,-2046.9448369565216,1500000,200,"1280x720"
161,121.82,4953,134.202886,-2040.7710298290008,1500000,200,"1280x720"
162,118.367,4953,137.691008,-2034.6729909868973,1500000,200,"1280x720"
163,122.101,4953,138.027134,-2028.649334131378,1500000,200,"1280x720"
164,118.117,4953,141.974893,-2022.698706577975,1500000,200,"1280x720"
165,121.852,4953,142.26041,-2016.8197882438844,1500000,200,"1280x720"
166,117.336,4953,146.847336,-2011.011290671669,1500000,200,"1280x720"
167,120.274,4953,147.727619,-2005.2719560878245,1500000,200,"1280x720"
168,118.414,4953,149.627669,-1999.6005564947873,2000000,58,"1280x720"
169,122.102,4953,150.07518,-1993.9958927949874,2000000,58,"1280x720"
170,118.164,4953,154.037324,-1988.4567939456483,2000000,58,"1280x720"
171,121.789,4953,154.271016,-1982.982116143071,2000000,58,"1280x720"
172,118.445,4953,157.821729,-1977.57074203522,2000000,58,"1280x720"
173,121.649,4953,158.566531,-1972.2215799614642,2000000,58,"1280x720"
174,118.461,4953,161.749318,-1966.9335632183906,2000000,58,"1280x720"
175,121.664,4953,162.387489,-1961.7056493506493,2000000,58,"1280x720"
176,118.742,4953,165.484686,-1956.536819465845,2000000,58,"1280x720"
177,121.945,4953,166.056537,-1951.426077572526,2000000,58,"1280x720"
178,118.492,4953,169.62602,-1946.372449940368,2000000,58,"1280x720"
179,121.695,4953,170.369762,-1941.3749844816884,2000000,58,"1280x720"
180,118.242,4953,173.917474,-1936.432750153468,2000000,58,"1280x720"
181,121.446,4953,174.64337,-1931.5448363790902,2000000,58,"1280x720"
182,118.258,4953,177.983777,-1926.7103524890408,2000000,58,"1280x720"
183,121.711,4953,178.354319,-1921.9284271798533,2000000,58,"1280x720"
184,118.805,4953,181.392722,-1917.1982079905988,3000000,28,"1280x720"
185,122.008,4953,182.026948,-1912.51886079628,3000000,28,"1280x720"
186,118.555,4953,185.451724,-1907.8895693174636,3000000,28,"1280x720"
187,122.524,4953,185.700885,-1903.3095346455793,3000000,28,"1280x720"
188,118.836,4953,189.401109,-1898.7779747832938,3000000,28,"1280x720"
189,122.039,4953,189.999549,-1894.2941241993876,3000000,28,"1280x720"
190,118.586,4953,193.447947,-1889.8572333976308,3000000,28,"1280x720"
191,122.321,4953,193.685971,-1885.4665684991278,3000000,28,"1280x720"
192,118.602,4953,197.660692,-1881.1214108376516,3000000,28,"1280x720"
193,122.305,4953,197.886046,-1876.8210565674908,3000000,28,"1280x720"
194,118.883,4953,201.191171,-1872.5648162833731,3000000,28,"1280x720"
195,122.352,4953,201.678049,-1868.352014652015,3000000,28,"1280x720"
196,119.164,4953,205.097144,-1864.1819900549053,3000000,28,"1280x720"
197,122.758,4953,205.313795,-1860.054094241912,3000000,28,"1280x720"
198,119.18,4953,209.052614,-1855.96769199533,4000000,18,"1280x720"
199,122.564,4953,209.511255,-1851.9221608040198,4000000,18,"1280x720"
200,119.461,4953,212.7905,-1847.9168905472634,4000000,18,"1280x720"
201,122.852,4953,213.239669,-1843.951283188021,4000000,18,"1280x720"
202,119.211,4953,217.05039,-1840.0247524752476,4000000,18,"1280x720"
203,122.68,4953,217.572607,-1836.1367236549795,4000000,18,"1280x720"
204,118.696,4953,221.382915,-1832.2866331898622,4000000,18,"1280x720"
205,122.43,4953,221.709454,-1828.4739284868583,4000000,18,"1280x720"
206,118.711,4953,225.302369,-1824.6980676328503,4000000,18,"1280x720"
207,122.18,4953,225.83008,-1820.9585191378665,4000000,18,"1280x720"
208,118.993,4953,229.11095,-1817.2547616856828,4000000,18,"1280x720"
209,122.565,4953,229.519491,-1813.5862838915464,4000000,18,"1280x720"
210,118.742,4953,233.51003,-1809.952584066802,4000000,18,"1280x720"
211,121.946,4953,234.149438,-1806.3531699901632,4000000,18,"1280x720"
212,118.758,4953,237.24656,-1802.7875586854461,4000000,18,"1280x720"
213,122.227,4953,237.799143,-1799.2552762055202,4000000,18,"1280x720"
214,119.039,4953,240.987137,-1795.7558574222994,5000000,13,"1280x720"
215,122.508,4953,241.530668,-1792.2888458225661,5000000,13,"1280x720"
216,119.055,4953,245.079536,-1788.8537933094385,5000000,13,"1280x720"
217,122.524,4953,245.726746,-1785.450260009301,5000000,13,"1280x720"
218,118.805,4953,249.364887,-1782.0778140840357,5000000,13,"1280x720"
219,122.273,4953,249.897509,-1778.7360315483602,5000000,13,"1280x720"
220,118.821,4953,253.243409,-1775.4244960921433,5000000,13,"1280x720"
221,119.102,4953,256.913933,-1772.1427989075046,5000000,13,"1280x720"
222,122.57,4953,257.679356,-1768.8905385205826,5000000,13,"1280x720"
223,122.289,4953,257.885525,-1765.6673206278028,5000000,13,"1280x720"
224,118.852,4953,261.15677,-1762.4727579365072,5000000,13,"1280x720"
225,119.399,4953,264.842212,-1759.306470009833,5000000,13,"1280x720"
226,123.102,4953,265.053967,-1756.1680831156673,5000000,13,"1280x720"
227,122.868,4953,265.157421,-1753.0572300796039,5000000,13,"1280x720"
